author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
КОМОССТРОЙ;developer;https://kazan.cian.ru/sale/flat/300939723/;Казань;sale;flat;3;4;1;78.5;22765000;Вахитовский; Сары Садыковой;51А;Площадь Тукая;Комос на Тукая
NovaStroy;developer;https://kazan.cian.ru/sale/flat/289689146/;Казань;sale;flat;2;20;2;75.72;23246040;Советский;;;Суконная слобода;Нова ЖК
Заря;developer;https://kazan.cian.ru/sale/flat/303079869/;Казань;sale;flat;4;8;1;46.47;23090943;Вахитовский;Щербаковский переулок;;Площадь Тукая;Заря
Унистрой;developer;https://kazan.cian.ru/sale/flat/286984025/;Казань;sale;flat;6;8;1;91.11;23140000;Кировский;;;Козья слобода;Адмиралтейская Слобода ЖК
Заря;developer;https://kazan.cian.ru/sale/flat/303079906/;Казань;sale;flat;3;8;1;42.28;23154642;Вахитовский;Щербаковский переулок;;Площадь Тукая;Заря
Унистрой;developer;https://kazan.cian.ru/sale/flat/300392274/;Казань;sale;flat;18;21;2;74.46;23350000;Ново-Савиновский;;;Козья слобода;Уно ЖК
Снегири;developer;https://kazan.cian.ru/sale/flat/293591520/;Казань;sale;flat;11;11;2;126.65;23266000;Кировский;Луговая ;52;Яшьлек;Снегири
NovaStroy;developer;https://kazan.cian.ru/sale/flat/289689169/;Казань;sale;flat;3;20;2;75.25;23628500;Советский;;;Суконная слобода;Нова ЖК
Заря;developer;https://kazan.cian.ru/sale/flat/303079762/;Казань;sale;flat;1;8;2;53.0;23645950;Вахитовский;Щербаковский переулок;;Площадь Тукая;Заря
Аркада;developer;https://kazan.cian.ru/sale/flat/296185871/;Казань;sale;flat;2;4;2;66.6;23545431;Вахитовский; Рустема Яхина;;Кремлёвская;Резиденция МОН на Чернышевского
Аркада;developer;https://kazan.cian.ru/sale/flat/296185882/;Казань;sale;flat;3;5;2;69.44;23497384;Вахитовский; Рустема Яхина;;Кремлёвская;Резиденция МОН на Чернышевского
Заря;developer;https://kazan.cian.ru/sale/flat/303079781/;Казань;sale;flat;2;8;1;48.35;24025115;Вахитовский;Щербаковский переулок;;Площадь Тукая;Заря
Унистрой;developer;https://kazan.cian.ru/sale/flat/295872514/;Казань;sale;flat;6;8;1;90.26;24178000;Кировский;;;Козья слобода;Адмиралтейская Слобода ЖК
Авторы;developer;https://kazan.cian.ru/sale/flat/291146701/;Казань;sale;flat;2;7;2;100.65;24061029;Кировский; Большая;76;Кремлёвская;Лаунж-дома Авторы на Большой
Садовое кольцо;developer;https://kazan.cian.ru/sale/flat/304047544/;Казань;sale;flat;4;12;1;64.81;24278280;Ново-Савиновский; Алексея Козина;;Козья слобода;Savin Premier
NovaStroy;developer;https://kazan.cian.ru/sale/flat/289689091/;Казань;sale;flat;2;20;2;78.94;24234580;Советский;;;Суконная слобода;Нова ЖК
NovaStroy;developer;https://kazan.cian.ru/sale/flat/289689145/;Казань;sale;flat;6;20;2;77.67;24621390;Советский;;;Суконная слобода;Нова ЖК
Заря;developer;https://kazan.cian.ru/sale/flat/303079722/;Казань;sale;flat;3;8;2;50.26;24464055;Вахитовский;Щербаковский переулок;;Площадь Тукая;Заря
Аркада;developer;https://kazan.cian.ru/sale/flat/298483350/;Казань;sale;flat;2;4;2;67.31;24476339;Вахитовский; Рустема Яхина;5;Кремлёвская;Резиденция МОН на Чернышевского
NovaStroy;developer;https://kazan.cian.ru/sale/flat/289688929/;Казань;sale;flat;3;20;2;80.29;24809610;Советский;;;Суконная слобода;Нова ЖК
NovaStroy;developer;https://kazan.cian.ru/sale/flat/278051014/;Казань;sale;flat;2;9;2;98.82;24705000;Вахитовский;;;Площадь Тукая;Максат ЖК
Заря;developer;https://kazan.cian.ru/sale/flat/303079911/;Казань;sale;flat;3;8;1;50.15;24919535;Вахитовский;Щербаковский переулок;;Площадь Тукая;Заря
Заря;developer;https://kazan.cian.ru/sale/flat/303079875/;Казань;sale;flat;1;8;2;57.57;25100520;Вахитовский;Щербаковский переулок;;Площадь Тукая;Заря
Аркада;developer;https://kazan.cian.ru/sale/flat/296185886/;Казань;sale;flat;3;5;2;74.01;25043799;Вахитовский; Рустема Яхина;;Кремлёвская;Резиденция МОН на Чернышевского
Авторы;developer;https://kazan.cian.ru/sale/flat/304160627/;Казань;sale;flat;3;5;2;59.38;25468416;Вахитовский; Старообрядческая;;Площадь Тукая;"Клубный дом ""Авторы на Петербургской"""
Унистрой;developer;https://kazan.cian.ru/sale/flat/286923627/;Казань;sale;flat;6;8;1;96.79;25609000;Кировский;;;Козья слобода;Адмиралтейская Слобода ЖК
Авторы;developer;https://kazan.cian.ru/sale/flat/304160619/;Казань;sale;flat;3;5;1;52.73;25693515;Вахитовский; Старообрядческая;;Площадь Тукая;"Клубный дом ""Авторы на Петербургской"""
Аркада;developer;https://kazan.cian.ru/sale/flat/296185873/;Казань;sale;flat;2;4;2;72.62;25673711;Вахитовский; Рустема Яхина;;Кремлёвская;Резиденция МОН на Чернышевского
Аркада;developer;https://kazan.cian.ru/sale/flat/296185895/;Казань;sale;flat;2;4;2;72.19;26250882;Вахитовский; Рустема Яхина;5;Кремлёвская;Резиденция МОН на Чернышевского
Садовое кольцо;developer;https://kazan.cian.ru/sale/flat/304047494/;Казань;sale;flat;9;28;1;57.94;26590115;Ново-Савиновский; Алексея Козина;;Козья слобода;Savin Premier
NovaStroy;developer;https://kazan.cian.ru/sale/flat/289688915/;Казань;sale;flat;2;20;2;86.47;26546290;Советский;;;Суконная слобода;Нова ЖК
NovaStroy;developer;https://kazan.cian.ru/sale/flat/278051053/;Казань;sale;flat;6;9;2;108.08;27020000;Вахитовский;;;Площадь Тукая;Максат ЖК
Аркада;developer;https://kazan.cian.ru/sale/flat/296185901/;Казань;sale;flat;2;4;2;75.48;27447245;Вахитовский; Рустема Яхина;5;Кремлёвская;Резиденция МОН на Чернышевского
Заря;developer;https://kazan.cian.ru/sale/flat/303079817/;Казань;sale;flat;1;8;2;72.04;27753410;Вахитовский;Щербаковский переулок;;Площадь Тукая;Заря
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/304842086/;Казань;sale;flat;2;5;2;79.94;27579300;Вахитовский;;;Кремлёвская;Дом на Исхаки ЖК
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/304842091/;Казань;sale;flat;3;5;2;78.88;27608000;Вахитовский;;;Кремлёвская;Дом на Исхаки ЖК
Заря;developer;https://kazan.cian.ru/sale/flat/303079704/;Казань;sale;flat;1;8;2;67.04;27868528;Вахитовский;Щербаковский переулок;;Площадь Тукая;Заря
Аркада;developer;https://kazan.cian.ru/sale/flat/296185868/;Казань;sale;flat;4;4;2;76.18;28086575;Вахитовский; Рустема Яхина;;Кремлёвская;Резиденция МОН на Чернышевского
Заря;developer;https://kazan.cian.ru/sale/flat/303079801/;Казань;sale;flat;4;8;2;62.05;28313415;Вахитовский;Щербаковский переулок;;Площадь Тукая;Заря
Унистрой;developer;https://kazan.cian.ru/sale/flat/299913791/;Казань;sale;flat;6;8;1;88.81;28118000;Кировский;;;Козья слобода;Адмиралтейская Слобода ЖК
Заря;developer;https://kazan.cian.ru/sale/flat/303079810/;Казань;sale;flat;1;8;2;82.99;28602504;Вахитовский;Щербаковский переулок;;Площадь Тукая;Заря
Шаляпина Пятнадцать;developer;https://kazan.cian.ru/sale/flat/297762998/;Казань;sale;flat;2;10;2;79.41;28820955;Приволжский; Качалова;;Суконная слобода;Клубный дом Шаляпина XV
Шаляпина Пятнадцать;developer;https://kazan.cian.ru/sale/flat/297762988/;Казань;sale;flat;2;10;2;79.56;28716276;Приволжский; Качалова;;Суконная слобода;Клубный дом Шаляпина XV
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/304842083/;Казань;sale;flat;2;5;2;83.17;28693650;Вахитовский;;;Кремлёвская;Дом на Исхаки ЖК
Садовое кольцо;developer;https://kazan.cian.ru/sale/flat/304047491/;Казань;sale;flat;8;28;2;84.37;28808305;Ново-Савиновский; Алексея Козина;;Козья слобода;Savin Premier
Заря;developer;https://kazan.cian.ru/sale/flat/303079790/;Казань;sale;flat;3;8;2;64.77;28897136;Вахитовский;Щербаковский переулок;;Площадь Тукая;Заря
Авторы;developer;https://kazan.cian.ru/sale/flat/291146773/;Казань;sale;flat;6;7;2;81.93;28675500;Кировский; Большая;76;Кремлёвская;Лаунж-дома Авторы на Большой
Шаляпина Пятнадцать;developer;https://kazan.cian.ru/sale/flat/297763247/;Казань;sale;flat;3;10;2;78.25;29212220;Приволжский; Качалова;;Суконная слобода;Клубный дом Шаляпина XV
Заря;developer;https://kazan.cian.ru/sale/flat/303079683/;Казань;sale;flat;2;8;2;75.55;29176263;Вахитовский;Щербаковский переулок;;Площадь Тукая;Заря
Шаляпина Пятнадцать;developer;https://kazan.cian.ru/sale/flat/297763316/;Казань;sale;flat;3;10;2;76.22;29462914;Приволжский; Качалова;;Суконная слобода;Клубный дом Шаляпина XV
Унистрой;developer;https://kazan.cian.ru/sale/flat/299913799/;Казань;sale;flat;6;8;1;99.03;29502000;Кировский;;;Козья слобода;Адмиралтейская Слобода ЖК
Авторы;developer;https://kazan.cian.ru/sale/flat/304160591/;Казань;sale;flat;1;5;1;53.95;29328984;Вахитовский; Старообрядческая;;Площадь Тукая;"Клубный дом ""Авторы на Петербургской"""
Заря;developer;https://kazan.cian.ru/sale/flat/303079769/;Казань;sale;flat;1;8;1;72.73;29495652;Вахитовский;Щербаковский переулок;;Площадь Тукая;Заря
Садовое кольцо;developer;https://kazan.cian.ru/sale/flat/304047488/;Казань;sale;flat;7;28;2;88.77;29946560;Ново-Савиновский; Алексея Козина;;Козья слобода;Savin Premier
Садовое кольцо;developer;https://kazan.cian.ru/sale/flat/304047529/;Казань;sale;flat;4;14;2;92.41;30018002;Ново-Савиновский; Алексея Козина;;Козья слобода;Savin Premier
Унистрой;developer;https://kazan.cian.ru/sale/flat/299913801/;Казань;sale;flat;6;8;1;98.22;29874000;Кировский;;;Козья слобода;Адмиралтейская Слобода ЖК
Заря;developer;https://kazan.cian.ru/sale/flat/303079783/;Казань;sale;flat;2;8;2;72.72;30229704;Вахитовский;Щербаковский переулок;;Площадь Тукая;Заря
Унистрой;developer;https://kazan.cian.ru/sale/flat/299913806/;Казань;sale;flat;6;8;1;100.83;30139000;Кировский;;;Козья слобода;Адмиралтейская Слобода ЖК
Заря;developer;https://kazan.cian.ru/sale/flat/303079709/;Казань;sale;flat;1;8;2;80.59;30229309;Вахитовский;Щербаковский переулок;;Площадь Тукая;Заря
Унистрой;developer;https://kazan.cian.ru/sale/flat/295872523/;Казань;sale;flat;6;8;1;137.07;30932000;Кировский;;;Козья слобода;Адмиралтейская Слобода ЖК
Заря;developer;https://kazan.cian.ru/sale/flat/303079735/;Казань;sale;flat;1;8;2;87.42;31016616;Вахитовский;Щербаковский переулок;;Площадь Тукая;Заря
Авторы;developer;https://kazan.cian.ru/sale/flat/304160620/;Казань;sale;flat;3;5;2;71.38;30990000;Вахитовский; Старообрядческая;;Площадь Тукая;"Клубный дом ""Авторы на Петербургской"""
Авторы;developer;https://kazan.cian.ru/sale/flat/291146779/;Казань;sale;flat;6;7;2;96.47;31835100;Кировский; Большая;76;Кремлёвская;Лаунж-дома Авторы на Большой
Заря;developer;https://kazan.cian.ru/sale/flat/303079738/;Казань;sale;flat;1;8;2;92.92;32021732;Вахитовский;Щербаковский переулок;;Площадь Тукая;Заря
Авторы;developer;https://kazan.cian.ru/sale/flat/304160597/;Казань;sale;flat;2;5;2;63.25;32295130;Вахитовский; Старообрядческая;;Площадь Тукая;"Клубный дом ""Авторы на Петербургской"""
Заря;developer;https://kazan.cian.ru/sale/flat/303079827/;Казань;sale;flat;2;8;2;84.64;32607560;Вахитовский;Щербаковский переулок;;Площадь Тукая;Заря
Садовое кольцо;developer;https://kazan.cian.ru/sale/flat/304047531/;Казань;sale;flat;5;14;2;82.58;33097321;Ново-Савиновский; Алексея Козина;;Козья слобода;Savin Premier
Авторы;developer;https://kazan.cian.ru/sale/flat/304160583/;Казань;sale;flat;1;5;2;66.74;33110327;Вахитовский; Старообрядческая;;Площадь Тукая;"Клубный дом ""Авторы на Петербургской"""
Садовое кольцо;developer;https://kazan.cian.ru/sale/flat/304046771/;Казань;sale;flat;16;18;2;113.83;34280929;Ново-Савиновский;;;Козья слобода;Савин Фемили ЖК
Садовое кольцо;developer;https://kazan.cian.ru/sale/flat/304047542/;Казань;sale;flat;3;12;2;85.95;34489844;Ново-Савиновский; Алексея Козина;;Козья слобода;Savin Premier
Авторы;developer;https://kazan.cian.ru/sale/flat/304160615/;Казань;sale;flat;2;5;2;67.86;35837594;Вахитовский; Старообрядческая;;Площадь Тукая;"Клубный дом ""Авторы на Петербургской"""
Авторы;developer;https://kazan.cian.ru/sale/flat/304160610/;Казань;sale;flat;2;5;2;75.57;37867574;Вахитовский; Старообрядческая;;Площадь Тукая;"Клубный дом ""Авторы на Петербургской"""
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/303122641/;Казань;sale;flat;2;9;2;105.59;38540350;Советский;;;Суконная слобода;Мифы
Заря;developer;https://kazan.cian.ru/sale/flat/303079853/;Казань;sale;flat;3;8;2;82.2;40010850;Вахитовский;Щербаковский переулок;;Площадь Тукая;Заря
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/303122635/;Казань;sale;flat;1;9;2;111.85;40266000;Советский;;;Суконная слобода;Мифы
Заря;developer;https://kazan.cian.ru/sale/flat/303079835/;Казань;sale;flat;3;8;2;83.93;40852928;Вахитовский;Щербаковский переулок;;Площадь Тукая;Заря
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/303122644/;Казань;sale;flat;2;9;2;121.4;44311000;Советский;;;Суконная слобода;Мифы
ЭТАЖИ КАЗАНЬ;real_estate_agent;https://kazan.cian.ru/sale/flat/299797370/;Казань;sale;flat;2;5;1;17.5;2330000;Приволжский;Авангардная ;91;Проспект Победы;
ЭТАЖИ КАЗАНЬ;real_estate_agent;https://kazan.cian.ru/sale/flat/298810526/;Казань;sale;flat;1;2;1;31.0;2749000;Кировский;Вагонная ;10;Кремлёвская;
ЭТАЖИ КАЗАНЬ;real_estate_agent;https://kazan.cian.ru/sale/flat/296429465/;Казань;sale;flat;1;5;1;32.0;4800000;Советский; Курчатова;11;Аметьево;
ЭТАЖИ КАЗАНЬ;real_estate_agent;https://kazan.cian.ru/sale/flat/280079212/;Казань;sale;flat;18;20;1;30.2;4855000;Приволжский; Ярышлар;2Б;Проспект Победы;Станция Спортивная
ЭТАЖИ КАЗАНЬ;real_estate_agent;https://kazan.cian.ru/sale/flat/298758954/;Казань;sale;flat;1;5;1;30.3;5500000;Вахитовский; Нурсултана Назарбаева;70;Суконная слобода;
ЭТАЖИ КАЗАНЬ;real_estate_agent;https://kazan.cian.ru/sale/flat/292822066/;Казань;sale;flat;2;5;2;43.2;5800000;Ново-Савиновский; Мусина;55;Северный Вокзал;
Самолет Плюс Казань Центральный;real_estate_agent;https://kazan.cian.ru/sale/flat/295983408/;Казань;sale;flat;10;18;2;62.1;6050000;Кировский; Альфии Авзаловой;15;Авиастроительная;
ID 106340105;homeowner;https://kazan.cian.ru/sale/flat/303724424/;Казань;sale;flat;6;9;2;51.25;6175000;Авиастроительный; Побежимова;46;Авиастроительная;
Монолит-Казань;real_estate_agent;https://kazan.cian.ru/sale/flat/297265157/;Казань;sale;flat;13;25;2;52.0;6200000;Кировский; Гавриила Державина;4к2;Северный Вокзал;Залесный сити
ЭТАЖИ КАЗАНЬ;real_estate_agent;https://kazan.cian.ru/sale/flat/297429705/;Казань;sale;flat;2;10;2;51.1;6397000;Кировский; Альфии Авзаловой;3;Авиастроительная;
Премьер;real_estate_agent;https://kazan.cian.ru/sale/flat/295372124/;Казань;sale;flat;3;5;1;32.3;6490000;Московский;проспект Ибрагимова;67;Козья слобода;
ID 94906637;homeowner;https://kazan.cian.ru/sale/flat/299563847/;Казань;sale;flat;19;19;1;27.6;6400000;Кировский;Горьковское шоссе;2Ак3;Северный Вокзал;Элегия
ID 118131192;homeowner;https://kazan.cian.ru/sale/flat/303731135/;Казань;sale;flat;8;14;1;36.7;6500000;Ново-Савиновский; Фатыха Амирхана;31А;Яшьлек;
Монолит-Казань;real_estate_agent;https://kazan.cian.ru/sale/flat/299560692/;Казань;sale;flat;2;9;2;50.1;6990000;Ново-Савиновский; Фатыха Амирхана;30;Козья слобода;
ID 91184728;homeowner;https://kazan.cian.ru/sale/flat/303712319/;Казань;sale;flat;1;5;1;44.7;7299000;Приволжский; Генерала Ерина;13к1;Проспект Победы;
ЭТАЖИ КАЗАНЬ;real_estate_agent;https://kazan.cian.ru/sale/flat/294791260/;Казань;sale;flat;6;9;2;36.6;7300000;Вахитовский; Достоевского;73;Суконная слобода;
Монолит-Казань;real_estate_agent;https://kazan.cian.ru/sale/flat/304660047/;Казань;sale;flat;6;10;1;41.3;7350000;Советский; Академика Губкина;30г;Суконная слобода;
Монолит-Казань;real_estate_agent;https://kazan.cian.ru/sale/flat/301943526/;Казань;sale;flat;18;23;1;39.05;7400000;Советский; Аметьевская магистраль;16к2;Аметьево;Голливуд (Гранд парк)
ЭТАЖИ КАЗАНЬ;real_estate_agent;https://kazan.cian.ru/sale/flat/283265040/;Казань;sale;flat;5;9;1;37.3;7399000;Ново-Савиновский;проспект Ямашева;31;Козья слобода;
Монолит-Казань;real_estate_agent;https://kazan.cian.ru/sale/flat/296519995/;Казань;sale;flat;10;23;1;34.5;7450000;Советский;Стадионная ;1;Суконная слобода;Смородина
ID 352281;realtor;https://kazan.cian.ru/sale/flat/303848633/;Казань;sale;flat;9;9;2;54.2;7490000;Приволжский; Юлиуса Фучика;51;Проспект Победы;
ЭТАЖИ КАЗАНЬ;real_estate_agent;https://kazan.cian.ru/sale/flat/280078695/;Казань;sale;flat;6;6;1;38.6;7700000;Советский; Анаса Тазетдинова;1;Дубравная;Лето
ЭТАЖИ КАЗАНЬ;real_estate_agent;https://kazan.cian.ru/sale/flat/297331196/;Казань;sale;flat;9;9;2;39.0;7795000;Вахитовский; Достоевского;73;Суконная слобода;
ID 14019070;homeowner;https://kazan.cian.ru/sale/flat/303155466/;Казань;sale;flat;2;14;1;40.0;7750000;Советский; Ноксинский Спуск;4к1;Горки;Царицынский бугор
Самолет Плюс Казань Центральный;real_estate_agent;https://kazan.cian.ru/sale/flat/300878761/;Казань;sale;flat;13;17;1;44.3;7850000;Советский;;6;Дубравная;Нокса Парк ЖК
ЭТАЖИ КАЗАНЬ;real_estate_agent;https://kazan.cian.ru/sale/flat/298810538/;Казань;sale;flat;4;6;1;60.9;8000000;Московский; Тунакова;49/41;Яшьлек;
ЭТАЖИ КАЗАНЬ;real_estate_agent;https://kazan.cian.ru/sale/flat/296429457/;Казань;sale;flat;9;10;2;53.0;8100000;Советский; Рашида Нежметдинова;11;Дубравная;
Самолет Плюс;real_estate_agent;https://kazan.cian.ru/sale/flat/298808353/;Казань;sale;flat;6;6;1;33.0;8150000;Советский; Анаса Тазетдинова;6;Дубравная;Лето
ID 94713052;homeowner;https://kazan.cian.ru/sale/flat/304238890/;Казань;sale;flat;2;9;2;49.9;8450000;Ново-Савиновский; Адоратского;30;Авиастроительная;
ID 91068788;homeowner;https://kazan.cian.ru/sale/flat/304521186/;Казань;sale;flat;7;20;1;39.5;8700000;Советский; Родины;24Г;Горки;Родина
ЭТАЖИ КАЗАНЬ;real_estate_agent;https://kazan.cian.ru/sale/flat/280078788/;Казань;sale;flat;6;9;1;40.1;8800000;Советский; Анаса Тазетдинова;1;Дубравная;Лето
ЭТАЖИ КАЗАНЬ;real_estate_agent;https://kazan.cian.ru/sale/flat/298810536/;Казань;sale;flat;6;10;2;54.0;9250000;Советский; Азата Аббасова;10;Дубравная;Весна
Монолит-Казань;real_estate_agent;https://kazan.cian.ru/sale/flat/296520004/;Казань;sale;flat;5;8;1;39.5;9373000;Ново-Савиновский; Гагарина;63а;Северный Вокзал;Гравитация
ID 118168098;homeowner;https://kazan.cian.ru/sale/flat/303721662/;Казань;sale;flat;16;22;1;30.8;9600000;Приволжский; Братьев Касимовых;35;Горки;Привилегия
ЭТАЖИ КАЗАНЬ;real_estate_agent;https://kazan.cian.ru/sale/flat/292822062/;Казань;sale;flat;2;19;2;48.3;9800000;Кировский; Галимджана Баруди;4к2;Яшьлек;Видный
Самолет Плюс Казань Центральный;real_estate_agent;https://kazan.cian.ru/sale/flat/300415329/;Казань;sale;flat;4;6;2;77.0;10000000;Советский; Космонавтов;55;Суконная слобода;
Монолит-Казань;real_estate_agent;https://kazan.cian.ru/sale/flat/296520012/;Казань;sale;flat;7;9;2;58.7;10800000;Кировский;Горьковское шоссе;2А;Яшьлек;Элегия
Винера Барилова;realtor;https://kazan.cian.ru/sale/flat/303227270/;Казань;sale;flat;5;23;1;49.0;11800000;Приволжский; Карбышева;12а;Горки;
ЭТАЖИ КАЗАНЬ;real_estate_agent;https://kazan.cian.ru/sale/flat/295379744/;Казань;sale;flat;2;8;2;70.0;12290000;Ново-Савиновский; Гагарина;63а;Северный Вокзал;Гравитация
Винера Барилова;realtor;https://kazan.cian.ru/sale/flat/303225328/;Казань;sale;flat;18;23;2;71.3;12820000;Приволжский; Карбышева;12а;Горки;
ЭТАЖИ КАЗАНЬ;real_estate_agent;https://kazan.cian.ru/sale/flat/282797437/;Казань;sale;flat;2;10;2;78.1;12800000;Советский;проспект Победы;160;Горки;
ID 101332572;homeowner;https://kazan.cian.ru/sale/flat/304413316/;Казань;sale;flat;2;10;2;69.0;13199999;Кировский; Серова;22/24;Яшьлек;
ЭТАЖИ КАЗАНЬ;real_estate_agent;https://kazan.cian.ru/sale/flat/297180905/;Казань;sale;flat;9;22;2;55.5;14350000;Ново-Савиновский;Чистопольская ;86/10;Козья слобода;Столичный
ID 18501653;unknown;https://kazan.cian.ru/sale/flat/304725355/;Казань;sale;flat;4;11;2;55.0;16300000;Ново-Савиновский; Сибгата Хакима;5А;Козья слобода;
ЭТАЖИ КАЗАНЬ;real_estate_agent;https://kazan.cian.ru/sale/flat/282879367/;Казань;sale;flat;7;17;2;51.3;16500000;Ново-Савиновский; Сибгата Хакима;7;Козья слобода;
ЭТАЖИ КАЗАНЬ;real_estate_agent;https://kazan.cian.ru/sale/flat/298810529/;Казань;sale;flat;23;25;2;66.3;18000000;Кировский;Шоссейная ;57;Козья слобода;Atlantis Deluxe
Самолет Плюс Казань Центральный;real_estate_agent;https://kazan.cian.ru/sale/flat/294156833/;Казань;sale;flat;1;6;2;76.7;25899999;Вахитовский; Карла Маркса;16а;Кремлёвская;
АДЕМА;real_estate_agent;https://kazan.cian.ru/sale/flat/273737090/;Казань;sale;flat;6;10;-1;34.0;990000;Кировский; Ильича;28;;
АРСЛАН;real_estate_agent;https://kazan.cian.ru/sale/flat/304389890/;Казань;sale;flat;1;9;1;13.0;1400000;Кировский;Окраинная ;1;Кремлёвская;
ФЛЭТ;real_estate_agent;https://kazan.cian.ru/sale/flat/304747390/;Казань;sale;flat;1;5;1;13.0;1450000;Московский;Выборгская ;2;Северный Вокзал;
ФЛЭТ;real_estate_agent;https://kazan.cian.ru/sale/flat/304111646/;Казань;sale;flat;4;5;1;13.0;1599000;Авиастроительный; Белинского;39;Авиастроительная;
Приоритет;real_estate_agent;https://kazan.cian.ru/sale/flat/304431980/;Казань;sale;flat;4;5;1;12.2;1650000;Авиастроительный; Гудованцева;22А;Авиастроительная;
КОСМОС;real_estate_agent;https://kazan.cian.ru/sale/flat/301023639/;Казань;sale;flat;3;5;1;13.0;1669896;Ново-Савиновский; Восстания;22а;;
Самолет Плюс;real_estate_agent;https://kazan.cian.ru/sale/flat/303076852/;Казань;sale;flat;2;5;1;12.3;1750000;Московский; Восстания;111;Северный Вокзал;
НовоселИнвестСтрой;real_estate_agent;https://kazan.cian.ru/sale/flat/294677489/;Казань;sale;flat;4;6;-1;42.9;1770000;Ново-Савиновский;Октябрьская ;5;Северный Вокзал;
ФЛЭТ;real_estate_agent;https://kazan.cian.ru/sale/flat/303569120/;Казань;sale;flat;8;9;1;11.5;1800000;Авиастроительный; Дементьева;28к2;Авиастроительная;
Домтут;real_estate_agent;https://kazan.cian.ru/sale/flat/299760947/;Казань;sale;flat;2;9;1;13.0;2000000;Приволжский;Авангардная ;87;Проспект Победы;
ФЛЭТ;real_estate_agent;https://kazan.cian.ru/sale/flat/304735748/;Казань;sale;flat;5;5;1;18.4;2000000;Авиастроительный;Молодежная ;6;Авиастроительная;
ФЛЭТ;real_estate_agent;https://kazan.cian.ru/sale/flat/303807925/;Казань;sale;flat;6;9;1;22.0;2000000;Кировский; Клары Цеткин;34;Кремлёвская;
Вероника Хисамутдинова;realtor;https://kazan.cian.ru/sale/flat/297787141/;Казань;sale;flat;5;6;1;17.2;2030000;Московский; Химиков;45А;;
Монолит-Казань;real_estate_agent;https://kazan.cian.ru/sale/flat/301789028/;Казань;sale;flat;1;5;1;12.8;2050000;Московский; Гудованцева;47;Авиастроительная;
ФЛЭТ;real_estate_agent;https://kazan.cian.ru/sale/flat/301308531/;Казань;sale;flat;2;9;1;17.0;2050000;Кировский;Поперечно-Базарная ;57;Козья слобода;
Лидия Музлова;realtor;https://kazan.cian.ru/sale/flat/297541300/;Казань;sale;flat;2;5;2;13.0;2100000;Ново-Савиновский;Коллективная ;29;;
Самолет Плюс;real_estate_agent;https://kazan.cian.ru/sale/flat/302532620/;Казань;sale;flat;2;5;1;16.1;2100000;Московский; Восстания;111;Северный Вокзал;
Ваш надежный риелтор и НЛБ;real_estate_agent;https://kazan.cian.ru/sale/flat/299544720/;Казань;sale;flat;3;5;1;12.7;2150000;Авиастроительный; Гудованцева;22А;Авиастроительная;
ФЛЭТ;real_estate_agent;https://kazan.cian.ru/sale/flat/304103044/;Казань;sale;flat;1;17;1;17.3;2200000;Советский; Зур Урам;1Кк4;Суконная слобода;
Авангард-Риэлт;real_estate_agent;https://kazan.cian.ru/sale/flat/304835480/;Казань;sale;flat;5;5;1;17.0;2299000;Московский;Беломорская ;81;Авиастроительная;
ЭТАЖИ КАЗАНЬ;real_estate_agent;https://kazan.cian.ru/sale/flat/301916045/;Казань;sale;flat;5;5;1;20.9;2250000;Советский; Халезова;21;Суконная слобода;
ФЛЭТ;real_estate_agent;https://kazan.cian.ru/sale/flat/303569119/;Казань;sale;flat;8;9;1;16.5;2250000;Авиастроительный; Дементьева;28к2;Авиастроительная;
ФЛЭТ;real_estate_agent;https://kazan.cian.ru/sale/flat/302344620/;Казань;sale;flat;5;9;1;17.0;2300000;Кировский;Поперечно-Базарная ;57;Козья слобода;
Самолет Плюс;real_estate_agent;https://kazan.cian.ru/sale/flat/302532624/;Казань;sale;flat;5;5;1;14.8;2300000;Ново-Савиновский; Короленко;40;Северный Вокзал;
ЭТАЖИ КАЗАНЬ;real_estate_agent;https://kazan.cian.ru/sale/flat/302417160/;Казань;sale;flat;9;9;1;18.0;2300000;Приволжский;Авангардная ;87;Проспект Победы;
ФЛЭТ;real_estate_agent;https://kazan.cian.ru/sale/flat/289884229/;Казань;sale;flat;3;5;1;17.4;2350000;Московский; Химиков;35;Авиастроительная;
ЭТАЖИ КАЗАНЬ;real_estate_agent;https://kazan.cian.ru/sale/flat/302256842/;Казань;sale;flat;3;5;1;13.0;2350000;Приволжский;Техническая ;39б;Площадь Тукая;
ЭТАЖИ КАЗАНЬ;real_estate_agent;https://kazan.cian.ru/sale/flat/290796434/;Казань;sale;flat;3;5;1;18.5;2400000;Ново-Савиновский; Короленко;40;Северный Вокзал;
ЭТАЖИ КАЗАНЬ;real_estate_agent;https://kazan.cian.ru/sale/flat/302040194/;Казань;sale;flat;8;9;1;11.2;2450000;Вахитовский; Нариманова;45;Площадь Тукая;
